id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_ja_1431,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: assemble,①～を組み立てる ②集まる,（1回分の）服用量,（大）流行,①～に栄養を与える ②（考えなど）を抱く,貴族（階級，社会）,①～を寄付する ②（臓器など）を提供する,①共産主義（者）の ②共産主義者,関連のある,1,assemble は「①～を組み立てる ②集まる」という意味で使われます。 語源メモ: ad-（方へ）＋simul（同時に；一緒に）→sem-（ひとつに）。,IT,4,true
leap_ja_1432,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: mold,①～を（型に入れて）作る ②（人格，意見など）を形成する,衛生,診断,（人，動物の皮，骨に対する）肉,①反逆者 ②（against ～）（～に）反逆する，反抗する,（to ～）（～に）合わせる,①（全）財産 ②地所,（with ～）（～と）適合する，互換性がある,1,mold は「①～を（型に入れて）作る ②（人格，意見など）を形成する」という意味で使われます。 語源メモ: med-（測定する） 「金属を流し込む型」。,経済,4,true
leap_ja_1433,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: coin,①～を作り出す ②硬貨,細菌，ばい菌〈可算〉,①（－ rate）死亡率 ②死すべき運命,腎臓,①〈英〉計画 ②陰謀,（with ～）（～に）従う， 遵守する,財産，資産,①（to［with］～）（～と）一致する ②（with ～）（～と）（メールや手紙で）やりとりをする,1,coin は「①～を作り出す ②硬貨」という意味で使われます。,経済,4,true
leap_ja_1434,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: physician,①〈米〉医師 ②〈英〉内科医,腫瘍〈可算〉,慢性の,姿勢,①会議，大会 ②慣習 ③条約,（集合的に）法律〈不可算〉,（国などの）歳入，（事業などの）収益,同一の，うり二つの,1,physician は「①〈米〉医師 ②〈英〉内科医」という意味で使われます。 語源メモ: physic(身体)+ian(精通している人).。,経済,4,true
leap_ja_1435,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: veterinarian,獣医,苦痛,免疫の（ある）,手足（の1 本）,（on ～）（～に関する）会議,（法廷などでの）証言,（会社，国の）赤字,①等しい ②同等のもの,1,veterinarian は「獣医」という意味で使われます。,IT,4,true
leap_ja_1436,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: therapy,治療（法）,（心身の）不調,①（on ～）（～で）息が詰まる，窒息する ②～を窒息させる,①直立した ②～を建てる,①合意 ②（to ～）（～に）合意する,陪審（員団）,商業,無作為の，でたらめの,1,therapy は「治療（法）」という意味で使われます。 語源メモ: therapeia「治療」。,環境,4,true
leap_ja_1437,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: injection,注射,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,～を麻痺させる,（A for B） （A）に（B を）補償する,①新構想，新計画 ②主導権,①正当な ②合法の,①生産高 ②（エンジン，発電機などの）出力,戦士,1,injection は「注射」という意味で使われます。 語源メモ: -tion「こと、もの」。,環境,4,true
leap_ja_1438,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: dose,（1回分の）服用量,（大）流行,（人，動物，地域）に感染させる，伝染する,栄える,①（カナダなどの）州，（中国の）省 ②（the －s）地方,①～を施行する ②～を強制する,補助金,襲撃，暴行,1,dose は「（1回分の）服用量」という意味で使われます。 語源メモ: dosis(与えること)。,IT,4,true
leap_ja_1439,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: sanitation,衛生,診断,①（薬など）を処方する ②（行為など）を指示する,①虐待 ②乱用 ③～を悪用する,①植民地 ②（アリなどの）群落,政権，政治体制,独占（権，品），独占企業,（複数形）軍隊,1,"sanitation は「衛生」という意味で使われます。 語源メモ: sanus ""健康な、正気の""。",経済,4,true
leap_ja_1440,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: germ,細菌，ばい菌〈可算〉,①（－ rate）死亡率 ②死すべき運命,①～を消化する ②～を理解する ③要約,偏見,①辺境，（主に〈英〉）国境 ②（the －s）最前線,①官僚制度，官僚主義 ②（集合的に）官僚,取り引き,①拷問 ②辛いこと ③～を拷問にかける,1,germ は「細菌，ばい菌〈可算〉」という意味で使われます。,IT,4,true
leap_ja_1441,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: tumor,腫瘍〈可算〉,慢性の,①（極度に）疲れている ②うんざり［飽き飽き］している,名声，威信,部族，種族,腐敗，汚職,企業，法人,①論争，紛争 ②～に異議を唱える,1,"tumor は「腫瘍〈可算〉」という意味で使われます。 語源メモ: teue- ""膨らむ""。",環境,4,true
leap_ja_1442,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: agony,苦痛,免疫の（ある）,①～に栄養を与える ②（考えなど）を抱く,特権,原始的な，未開の,①圧政，専制政治 ②暴虐（な行為）,①企業 ②（冒険的な）事業,暴動,1,agony は「苦痛」という意味で使われます。,経済,4,true
leap_ja_1443,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: disorder,（心身の）不調,①（on ～）（～で）息が詰まる，窒息する ②～を窒息させる,（人，動物の皮，骨に対する）肉,偉業,民族の，民族的な,①（複数形）制裁 ②（公的な）認可,①（ベンチャー）事業 ②危険を冒して行く,迫害,1,disorder は「（心身の）不調」という意味で使われます。 語源メモ: dis「否定」ordi「整理」。,経済,4,true
leap_ja_1444,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: plague,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,～を麻痺させる,腎臓,威厳,匿名の,国勢調査,本社，本部,～を支配する,1,plague は「①（大規模な）疫病，伝染病，災害 ②～を苦しめる」という意味で使われます。 語源メモ: plaga（一撃） 「大打撃」。,経済,4,true
leap_ja_1445,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: epidemic,（大）流行,（人，動物，地域）に感染させる，伝染する,姿勢,①美徳 ②（人，物の個々の）長所 ③（by － of ～）～のために,①報道 ②（保険の）補償（範囲）,（for ～）（～の）候補（者），（～に）なりそうな人［物］,①（官庁，会社などの）全職員〈複数扱い〉 ②人事,～を虐殺する，（食肉用に）殺す,1,epidemic は「（大）流行」という意味で使われます。 語源メモ: 大衆（demos）の上で（epi-）流行るもの。,IT,4,true
leap_ja_1446,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: diagnosis,診断,①（薬など）を処方する ②（行為など）を指示する,手足（の1 本）,貴族（階級，社会）,①（社会に対する）責務 ②（個人に対する）恩義,〈米〉（しばしばS－）上院議員,専門的知識，専門的技術〈不可算〉,①（反乱，暴動）を鎮圧する ②（笑い，怒り）を抑える,1,diagnosis は「診断」という意味で使われます。 語源メモ: -osis「病気」、dia-「横切って」。,IT,4,true
leap_ja_1447,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: mortality,①（－ rate）死亡率 ②死すべき運命,①～を消化する ②～を理解する ③要約,①直立した ②～を建てる,①反逆者 ②（against ～）（～に）反逆する，反抗する,①ふつうのこと ②（複数形）規範,大使,ノルマ，割り当て,①（to ～）（～に）降伏する ②～を引き渡す,1,mortality は「①（－ rate）死亡率 ②死すべき運命」という意味で使われます。,IT,4,true
leap_ja_1448,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: chronic,慢性の,①（極度に）疲れている ②うんざり［飽き飽き］している,（A for B） （A）に（B を）補償する,①〈英〉計画 ②陰謀,①特許（権） ②～の特許をとる ③明白な，見えすいた,外交官,倉庫，〈英〉問屋,①（with ～）（～と）戦う ②（that S V）（～と）（強く）主張する,1,chronic は「慢性の」という意味で使われます。 語源メモ: khr?nos 「時間（time）」。,IT,4,true
